steering,speed,basereward,reward
19,2.6,1,0.0
19,2.8,1,0.0
19,3.0,1,0.0
19,3.2,1,0.0
19,3.4,1,0.0
19,3.6,1,0.0
19,3.8,1,0.0
19,4.0,1,0.0
20,0.8,1,0.0
20,1.0,1,0.0
20,1.2,1,0.0
20,1.4,1,0.0
20,1.6,1,0.0
20,1.8,1,0.0
20,2.0,1,0.0
20,2.2,1,0.0
20,2.4,1,0.0
20,2.6,1,0.0
20,2.8,1,0.0
20,3.0,1,0.0
20,3.2,1,0.0
20,3.4,1,0.0
20,3.6,1,0.0
20,3.8,1,0.0
20,4.0,1,0.0
21,0.8,1,0.0
21,1.0,1,0.0
21,1.2,1,0.0
21,1.4,1,0.0
21,1.6,1,0.0
21,1.8,1,0.0
21,2.0,1,0.0
21,2.2,1,0.0
21,2.4,1,0.0
21,2.6,1,0.0
21,2.8,1,0.0
21,3.0,1,0.0
21,3.2,1,0.0
21,3.4,1,0.0
21,3.6,1,0.0
21,3.8,1,0.0
21,4.0,1,0.0
22,0.8,1,0.0
22,1.0,1,0.0
22,1.2,1,0.0
22,1.4,1,0.0
22,1.6,1,0.0
22,1.8,1,0.0
22,2.0,1,0.0
22,2.2,1,0.0
22,2.4,1,0.0
22,2.6,1,0.0
22,2.8,1,0.0
22,3.0,1,0.0
22,3.2,1,0.0
22,3.4,1,0.0
22,3.6,1,0.0
22,3.8,1,0.0
22,4.0,1,0.0
23,0.8,1,0.0
23,1.0,1,0.0
23,1.2,1,0.0
23,1.4,1,0.0
23,1.6,1,0.0
23,1.8,1,0.0
23,2.0,1,0.0
23,2.2,1,0.0
23,2.4,1,0.0
23,2.6,1,0.0
23,2.8,1,0.0
23,3.0,1,0.0
23,3.2,1,0.0
23,3.4,1,0.0
23,3.6,1,0.0
23,3.8,1,0.0
23,4.0,1,0.0
24,0.8,1,0.0
24,1.0,1,0.0
24,1.2,1,0.0
24,1.4,1,0.0
24,1.6,1,0.0
24,1.8,1,0.0
24,2.0,1,0.0
24,2.2,1,0.0
24,2.4,1,0.0
24,2.6,1,0.0
24,2.8,1,0.0
24,3.0,1,0.0
24,3.2,1,0.0
24,3.4,1,0.0
24,3.6,1,0.0
24,3.8,1,0.0
24,4.0,1,0.0
25,0.8,1,0.0
25,1.0,1,0.0
25,1.2,1,0.0
25,1.4,1,0.0
25,1.6,1,0.0
25,1.8,1,0.0
25,2.0,1,0.0
25,2.2,1,0.0
25,2.4,1,0.0
25,2.6,1,0.0
25,2.8,1,0.0
25,3.0,1,0.0
25,3.2,1,0.0
25,3.4,1,0.0
25,3.6,1,0.0
25,3.8,1,0.0
25,4.0,1,0.0
26,0.8,1,0.0
26,1.0,1,0.0
26,1.2,1,0.0
26,1.4,1,0.0
26,1.6,1,0.0
26,1.8,1,0.0
26,2.0,1,0.0
26,2.2,1,0.0
26,2.4,1,0.0
26,2.6,1,0.0
26,2.8,1,0.0
26,3.0,1,0.0
26,3.2,1,0.0
26,3.4,1,0.0
26,3.6,1,0.0
26,3.8,1,0.0
26,4.0,1,0.0
27,0.8,1,0.0
27,1.0,1,0.0
27,1.2,1,0.0
27,1.4,1,0.0
27,1.6,1,0.0
27,1.8,1,0.0
27,2.0,1,0.0
27,2.2,1,0.0
27,2.4,1,0.0
27,2.6,1,0.0
27,2.8,1,0.0
27,3.0,1,0.0
27,3.2,1,0.0
27,3.4,1,0.0
27,3.6,1,0.0
27,3.8,1,0.0
27,4.0,1,0.0
28,0.8,1,0.0
28,1.0,1,0.0
28,1.2,1,0.0
28,1.4,1,0.0
28,1.6,1,0.0
28,1.8,1,0.0
28,2.0,1,0.0
28,2.2,1,0.0
28,2.4,1,0.0
28,2.6,1,0.0
28,2.8,1,0.0
28,3.0,1,0.0
28,3.2,1,0.0
28,3.4,1,0.0
28,3.6,1,0.0
28,3.8,1,0.0
28,4.0,1,0.0
29,0.8,1,0.0
29,1.0,1,0.0
29,1.2,1,0.0
29,1.4,1,0.0
29,1.6,1,0.0
29,1.8,1,0.0
29,2.0,1,0.0
29,2.2,1,0.0
29,2.4,1,0.0
29,2.6,1,0.0
29,2.8,1,0.0
29,3.0,1,0.0
29,3.2,1,0.0
29,3.4,1,0.0
29,3.6,1,0.0
29,3.8,1,0.0
29,4.0,1,0.0
30,0.8,1,0.0
30,1.0,1,0.0
30,1.2,1,0.0
30,1.4,1,0.0
30,1.6,1,0.0
30,1.8,1,0.0
30,2.0,1,0.0
30,2.2,1,0.0
30,2.4,1,0.0
30,2.6,1,0.0
30,2.8,1,0.0
30,3.0,1,0.0
30,3.2,1,0.0
30,3.4,1,0.0
30,3.6,1,0.0
30,3.8,1,0.0
30,4.0,1,0.0
