steering,speed,basereward,reward
14,2.2,1,0.8705505632961242
14,2.4,1,1.0
14,2.6,1,0.8705505632961241
14,2.8,1,0.7578582832551991
14,3.0,1,0.6597539553864471
14,3.2,1,0.5743491774985173
14,3.4,1,0.5
14,3.6,1,0.43527528164806206
14,3.8,1,0.37892914162759955
14,4.0,1,0.32987697769322355
15,0.8,1,0.3535533905932738
15,1.0,1,0.40612619817811785
15,1.2,1,0.4665164957684037
15,1.4,1,0.5358867312681466
15,1.6,1,0.6155722066724583
15,1.8,1,0.7071067811865476
15,2.0,1,0.8122523963562357
15,2.2,1,0.9330329915368076
15,2.4,1,0.9330329915368074
15,2.6,1,0.8122523963562354
15,2.8,1,0.7071067811865475
15,3.0,1,0.615572206672458
15,3.2,1,0.5358867312681465
15,3.4,1,0.4665164957684037
15,3.6,1,0.4061261981781177
15,3.8,1,0.35355339059327373
15,4.0,1,0.307786103336229
16,0.8,1,0.3789291416275995
16,1.0,1,0.43527528164806206
16,1.2,1,0.4999999999999999
16,1.4,1,0.5743491774985173
16,1.6,1,0.6597539553864471
16,1.8,1,0.757858283255199
16,2.0,1,0.8705505632961241
16,2.2,1,1.0
16,2.4,1,0.8705505632961242
16,2.6,1,0.7578582832551991
16,2.8,1,0.6597539553864473
16,3.0,1,0.5743491774985175
16,3.2,1,0.5
16,3.4,1,0.4352752816480621
16,3.6,1,0.37892914162759955
16,3.8,1,0.32987697769322366
16,4.0,1,0.2871745887492588
17,0.8,1,0.40612619817811774
17,1.0,1,0.4665164957684037
17,1.2,1,0.5358867312681466
17,1.4,1,0.615572206672458
17,1.6,1,0.7071067811865475
17,1.8,1,0.8122523963562355
17,2.0,1,0.9330329915368074
17,2.2,1,0.9330329915368074
17,2.4,1,0.8122523963562357
17,2.6,1,0.7071067811865475
17,2.8,1,0.6155722066724583
17,3.0,1,0.5358867312681466
17,3.2,1,0.4665164957684037
17,3.4,1,0.40612619817811785
17,3.6,1,0.35355339059327373
17,3.8,1,0.30778610333622913
17,4.0,1,0.2679433656340733
18,0.8,1,0.4352752816480621
18,1.0,1,0.5
18,1.2,1,0.5743491774985175
18,1.4,1,0.6597539553864471
18,1.6,1,0.7578582832551991
18,1.8,1,0.8705505632961242
18,2.0,1,1.0
18,2.2,1,0.8705505632961241
18,2.4,1,0.7578582832551991
18,2.6,1,0.6597539553864471
18,2.8,1,0.5743491774985175
18,3.0,1,0.5
18,3.2,1,0.43527528164806206
18,3.4,1,0.37892914162759955
18,3.6,1,0.32987697769322355
18,3.8,1,0.2871745887492588
18,4.0,1,0.25
19,0.8,1,0.4665164957684037
19,1.0,1,0.5358867312681466
19,1.2,1,0.6155722066724582
19,1.4,1,0.7071067811865475
19,1.6,1,0.8122523963562357
19,1.8,1,0.9330329915368074
19,2.0,1,0.9330329915368074
19,2.2,1,0.8122523963562354
19,2.4,1,0.7071067811865475
19,2.6,1,0.615572206672458
19,2.8,1,0.5358867312681466
19,3.0,1,0.4665164957684037
19,3.2,1,0.4061261981781177
19,3.4,1,0.35355339059327373
19,3.6,1,0.307786103336229
19,3.8,1,0.2679433656340733
19,4.0,1,0.23325824788420185
20,0.8,1,0.5
20,1.0,1,0.5743491774985175
20,1.2,1,0.6597539553864471
20,1.4,1,0.757858283255199
20,1.6,1,0.8705505632961242
20,1.8,1,1.0
20,2.0,1,0.8705505632961242
20,2.2,1,0.757858283255199
20,2.4,1,0.6597539553864472
20,2.6,1,0.5743491774985175
20,2.8,1,0.5000000000000001
20,3.0,1,0.4352752816480621
20,3.2,1,0.3789291416275995
20,3.4,1,0.3298769776932236
20,3.6,1,0.2871745887492588
20,3.8,1,0.25000000000000006
20,4.0,1,0.21763764082403103
21,0.8,1,0.5358867312681466
21,1.0,1,0.6155722066724582
21,1.2,1,0.7071067811865475
21,1.4,1,0.8122523963562355
21,1.6,1,0.9330329915368074
21,1.8,1,0.9330329915368074
21,2.0,1,0.8122523963562355
21,2.2,1,0.7071067811865474
21,2.4,1,0.6155722066724582
21,2.6,1,0.5358867312681466
21,2.8,1,0.4665164957684037
21,3.0,1,0.40612619817811774
21,3.2,1,0.3535533905932737
21,3.4,1,0.3077861033362291
21,3.6,1,0.2679433656340733
21,3.8,1,0.2332582478842019
21,4.0,1,0.20306309908905892
22,0.8,1,0.5743491774985175
22,1.0,1,0.6597539553864471
22,1.2,1,0.757858283255199
22,1.4,1,0.8705505632961241
22,1.6,1,1.0
22,1.8,1,0.8705505632961242
22,2.0,1,0.7578582832551991
22,2.2,1,0.6597539553864471
22,2.4,1,0.5743491774985175
22,2.6,1,0.5
22,2.8,1,0.4352752816480621
22,3.0,1,0.37892914162759955
22,3.2,1,0.32987697769322355
22,3.4,1,0.2871745887492588
22,3.6,1,0.25
22,3.8,1,0.21763764082403106
22,4.0,1,0.18946457081379978
23,0.8,1,0.6155722066724582
23,1.0,1,0.7071067811865475
23,1.2,1,0.8122523963562355
23,1.4,1,0.9330329915368074
23,1.6,1,0.9330329915368074
23,1.8,1,0.8122523963562355
23,2.0,1,0.7071067811865475
23,2.2,1,0.615572206672458
23,2.4,1,0.5358867312681466
23,2.6,1,0.4665164957684037
23,2.8,1,0.40612619817811785
23,3.0,1,0.35355339059327373
23,3.2,1,0.307786103336229
23,3.4,1,0.2679433656340733
23,3.6,1,0.23325824788420185
23,3.8,1,0.20306309908905892
23,4.0,1,0.17677669529663687
24,0.8,1,0.6597539553864472
24,1.0,1,0.7578582832551991
24,1.2,1,0.8705505632961242
24,1.4,1,1.0
24,1.6,1,0.8705505632961241
24,1.8,1,0.757858283255199
24,2.0,1,0.6597539553864471
24,2.2,1,0.5743491774985173
24,2.4,1,0.5
24,2.6,1,0.43527528164806206
24,2.8,1,0.37892914162759955
24,3.0,1,0.32987697769322355
24,3.2,1,0.28717458874925866
24,3.4,1,0.25
24,3.6,1,0.21763764082403103
24,3.8,1,0.18946457081379978
24,4.0,1,0.16493848884661177
25,0.8,1,0.7071067811865475
25,1.0,1,0.8122523963562355
25,1.2,1,0.9330329915368074
25,1.4,1,0.9330329915368074
25,1.6,1,0.8122523963562355
25,1.8,1,0.7071067811865475
25,2.0,1,0.6155722066724582
25,2.2,1,0.5358867312681466
25,2.4,1,0.4665164957684037
25,2.6,1,0.40612619817811774
25,2.8,1,0.3535533905932738
25,3.0,1,0.3077861033362291
25,3.2,1,0.2679433656340733
25,3.4,1,0.2332582478842019
25,3.6,1,0.20306309908905892
25,3.8,1,0.17677669529663687
25,4.0,1,0.1538930516681145
26,0.8,1,0.7578582832551991
26,1.0,1,0.8705505632961242
26,1.2,1,1.0
26,1.4,1,0.8705505632961242
26,1.6,1,0.757858283255199
26,1.8,1,0.6597539553864471
26,2.0,1,0.5743491774985175
26,2.2,1,0.4999999999999999
26,2.4,1,0.4352752816480621
26,2.6,1,0.3789291416275995
26,2.8,1,0.3298769776932236
26,3.0,1,0.2871745887492588
26,3.2,1,0.25
26,3.4,1,0.21763764082403103
26,3.6,1,0.1894645708137997
26,3.8,1,0.16493848884661183
26,4.0,1,0.1435872943746294
27,0.8,1,0.8122523963562355
27,1.0,1,0.9330329915368074
27,1.2,1,0.9330329915368074
27,1.4,1,0.8122523963562357
27,1.6,1,0.7071067811865475
27,1.8,1,0.6155722066724582
27,2.0,1,0.5358867312681466
27,2.2,1,0.4665164957684037
27,2.4,1,0.40612619817811785
27,2.6,1,0.35355339059327373
27,2.8,1,0.30778610333622913
27,3.0,1,0.2679433656340733
27,3.2,1,0.23325824788420185
27,3.4,1,0.20306309908905892
27,3.6,1,0.17677669529663687
27,3.8,1,0.15389305166811457
27,4.0,1,0.13397168281703664
28,0.8,1,0.8705505632961242
28,1.0,1,1.0
28,1.2,1,0.8705505632961242
28,1.4,1,0.7578582832551991
28,1.6,1,0.6597539553864471
28,1.8,1,0.5743491774985175
28,2.0,1,0.5
28,2.2,1,0.43527528164806206
28,2.4,1,0.37892914162759955
28,2.6,1,0.32987697769322355
28,2.8,1,0.2871745887492588
28,3.0,1,0.25
28,3.2,1,0.21763764082403103
28,3.4,1,0.18946457081379978
28,3.6,1,0.16493848884661177
28,3.8,1,0.1435872943746294
28,4.0,1,0.125
29,0.8,1,0.9330329915368074
29,1.0,1,0.9330329915368074
29,1.2,1,0.8122523963562355
29,1.4,1,0.7071067811865476
29,1.6,1,0.615572206672458
29,1.8,1,0.5358867312681466
29,2.0,1,0.4665164957684037
29,2.2,1,0.4061261981781177
29,2.4,1,0.35355339059327373
29,2.6,1,0.307786103336229
29,2.8,1,0.2679433656340733
29,3.0,1,0.23325824788420185
29,3.2,1,0.20306309908905884
29,3.4,1,0.17677669529663687
29,3.6,1,0.1538930516681145
29,3.8,1,0.13397168281703664
29,4.0,1,0.11662912394210093
30,0.8,1,1.0
30,1.0,1,0.8705505632961242
30,1.2,1,0.7578582832551991
30,1.4,1,0.6597539553864472
30,1.6,1,0.5743491774985175
30,1.8,1,0.5
30,2.0,1,0.4352752816480621
30,2.2,1,0.3789291416275995
30,2.4,1,0.3298769776932236
30,2.6,1,0.2871745887492588
30,2.8,1,0.25000000000000006
30,3.0,1,0.21763764082403103
30,3.2,1,0.1894645708137997
30,3.4,1,0.16493848884661183
30,3.6,1,0.1435872943746294
30,3.8,1,0.125
30,4.0,1,0.10881882041201552
